graph,ID,omega,integrated_populations,int_pop_t_normalized,integrated_coherences,int_coh_normalized,final_sink_pop,time,Full,Arrival,t2_population,,simulation_time
isomorphic_graphs/27.mtx,27,0.06,29.5839472050626,0.014791973602531,13.6581142806744,0.006829057140337,1,737.548828125,T,1,2000,,
isomorphic_graphs/3.mtx,3,0.06,18.8520918534642,0.009426045926732,11.6765158662483,0.005838257933124,1.00000000000001,391.4794921875,T,1.00000000000001,2000,,
isomorphic_graphs/7.mtx,7,0.06,30.0583318137324,0.015029165906866,15.3451950707442,0.007672597535372,1.00000000000001,635.498046875,T,1.00000000000001,2000,,
isomorphic_graphs/9.mtx,9,0.06,21.849162549375,0.010924581274688,11.2174125532585,0.005608706276629,1.00000000000001,522.216796875,T,1.00000000000001,2000,,
isomorphic_graphs/14.mtx,14,0.06,14.5764474853784,0.007288223742689,11.5530488229688,0.005776524411484,1.00000000000001,369.5068359375,T,1.00000000000001,2000,,
isomorphic_graphs/22.mtx,22,0.06,27.0368975742826,0.013518448787141,14.00084208416,0.00700042104208,1.00000000000002,584.1064453125,T,1.00000000000002,2000,,
isomorphic_graphs/23.mtx,23,0.06,28.5272506294771,0.014263625314739,13.0755983923902,0.006537799196195,1.00000000000002,637.451171875,T,1.00000000000002,2000,,
isomorphic_graphs/26.mtx,26,0.06,15.1369021625976,0.007568451081299,10.0507851423197,0.00502539257116,1.00000000000002,419.189453125,T,1.00000000000002,2000,,
isomorphic_graphs/12.mtx,12,0.06,10.5915072146224,0.005295753607311,8.75692259784519,0.004378461298923,1.00000000000003,242.3095703125,T,1.00000000000003,2000,,
isomorphic_graphs/9.mtx,9,0.07,22.0035794536503,0.011001789726825,10.3270480562279,0.005163524028114,0.999999999999941,518.1884765625,T,0.999999999999941,2000,,
isomorphic_graphs/26.mtx,26,0.07,15.2447887086057,0.007622394354303,9.18065328327179,0.004590326641636,0.999999999999973,404.296875,T,0.999999999999973,2000,,
isomorphic_graphs/16.mtx,16,0.07,10.714519910104,0.005357259955052,7.36389519684656,0.003681947598423,0.999999999999976,293.3349609375,T,0.999999999999976,2000,,
isomorphic_graphs/27.mtx,27,0.07,28.8354339282313,0.014417716964116,12.2580532836485,0.006129026641824,0.999999999999983,707.8857421875,T,0.999999999999983,2000,,
isomorphic_graphs/3.mtx,3,0.07,18.2513224063476,0.009125661203174,10.3996135854181,0.005199806792709,0.999999999999985,377.3193359375,T,0.999999999999985,2000,,
isomorphic_graphs/4.mtx,4,0.07,14.9037369886441,0.007451868494322,10.1913009438004,0.0050956504719,0.99999999999999,322.998046875,T,0.99999999999999,2000,,
isomorphic_graphs/18.mtx,18,0.07,14.3568294143657,0.007178414707183,10.2580980881379,0.005129049044069,0.99999999999999,314.453125,T,0.99999999999999,2000,,
isomorphic_graphs/20.mtx,20,0.07,25.099687309889,0.012549843654945,12.6411760424465,0.006320588021223,0.99999999999999,536.7431640625,T,0.99999999999999,2000,,
isomorphic_graphs/29.mtx,29,0.07,30.126214281638,0.015063107140819,13.3997157025355,0.006699857851268,0.99999999999999,699.3408203125,T,0.99999999999999,2000,,
isomorphic_graphs/5.mtx,5,0.07,10.9984417570747,0.005499220878537,8.4983143737991,0.0042491571869,0.999999999999992,282.3486328125,T,0.999999999999992,2000,,
isomorphic_graphs/15.mtx,15,0.07,12.9140569856343,0.006457028492817,9.53803387093946,0.00476901693547,0.999999999999992,316.650390625,T,0.999999999999992,2000,,
isomorphic_graphs/23.mtx,23,0.07,28.1090849479211,0.014054542473961,11.8676297685021,0.005933814884251,0.999999999999993,619.2626953125,T,0.999999999999993,2000,,
isomorphic_graphs/30.mtx,30,0.07,20.4035549084347,0.010201777454217,11.7640415397435,0.005882020769872,0.999999999999995,478.3935546875,T,0.999999999999995,2000,,
